Transaction_ID,Account_ID,Transaction_Date,Transaction_Type,Amount
28383,56638,11-07-2023,Deposit,21607
28384,57493,08-03-2025,Deposit,41343
28385,56883,12-11-2024,Deposit,136661
28386,53722,24-07-2023,Deposit,117662
28387,50151,21-06-2023,Deposit,41558
28388,57155,13-09-2023,Withdrawal,785535
28389,51585,27-09-2024,Withdrawal,35000
28390,54969,08-03-2025,Withdrawal,938511
28391,55676,29-02-2024,Deposit,888396
28392,53180,26-08-2023,Withdrawal,43290
28393,50256,28-02-2024,Withdrawal,196051
28394,56782,18-03-2026,Withdrawal,333643
28395,55690,11-12-2024,Withdrawal,261966
28396,56089,28-02-2024,Deposit,413596
28397,55259,06-11-2025,Withdrawal,283761
28398,55352,18-08-2024,Withdrawal,39479
28399,53403,14-12-2024,Withdrawal,286195
28400,54438,05-07-2024,Withdrawal,819054
28401,52944,07-05-2026,Deposit,33834
28402,53290,15-03-2026,Withdrawal,962
28403,52136,07-02-2025,Deposit,25338
28404,55564,26-01-2026,Deposit,27400
28405,53440,03-12-2025,Deposit,22100
28406,53200,15-08-2023,Deposit,32160
28407,56991,12-05-2025,Deposit,649355
28408,55547,11-08-2025,Withdrawal,903212
28409,52514,21-04-2024,Deposit,399862
28410,55591,26-11-2025,Deposit,17356
28411,50889,29-10-2024,Withdrawal,774457
28412,51820,11-07-2023,Deposit,804736
28413,54046,23-11-2024,Withdrawal,599326
28414,52079,21-11-2025,Deposit,45230
28415,57336,26-02-2024,Withdrawal,40776
28416,52304,14-06-2026,Deposit,648730
28417,54022,13-07-2024,Withdrawal,5634
28418,53636,20-09-2025,Withdrawal,931567
28419,50967,14-03-2026,Withdrawal,49577
28420,50961,04-10-2024,Withdrawal,988925
28421,51384,08-07-2023,Deposit,19192
28422,54308,11-08-2023,Withdrawal,92715
28423,51954,14-07-2025,Deposit,13614
28424,54487,25-12-2025,Deposit,759059
28425,53458,21-12-2023,Deposit,23567
28426,55681,19-10-2025,Withdrawal,17004
28427,50137,01-08-2025,Withdrawal,28760
28428,51649,31-03-2024,Deposit,20926
28429,54463,20-01-2024,Deposit,293353
28430,50628,17-11-2024,Withdrawal,966964
28431,55547,10-06-2026,Withdrawal,593711
28432,55202,11-06-2026,Deposit,986403
28433,53201,16-08-2025,Deposit,753743
28434,52957,26-06-2023,Deposit,40414
28435,51479,17-04-2026,Withdrawal,157020
28436,50746,27-05-2026,Deposit,74300
28437,51001,03-01-2024,Deposit,433724
28438,55462,04-04-2026,Deposit,92870
28439,50442,01-08-2025,Deposit,11679
28440,56137,09-11-2024,Withdrawal,620811
28441,50449,30-11-2024,Deposit,7591
28442,50638,13-09-2025,Deposit,3778
28443,57206,18-02-2026,Withdrawal,74887
28444,55901,08-11-2024,Deposit,725949
28445,53170,05-07-2023,Withdrawal,325372
28446,56415,09-09-2025,Withdrawal,16854
28447,57489,13-07-2025,Deposit,34968
28448,52890,27-06-2023,Withdrawal,3532
28449,51007,22-01-2026,Withdrawal,674867
28450,55616,06-02-2024,Withdrawal,7504
28451,50775,08-01-2026,Deposit,42345
28452,52572,16-06-2025,Withdrawal,49508
28453,51880,04-07-2024,Withdrawal,29997
28454,55668,10-07-2025,Deposit,9872
28455,53068,01-04-2025,Deposit,491002
28456,56758,09-08-2025,Deposit,713368
28457,56833,23-03-2024,Withdrawal,136969
28458,56819,03-01-2025,Deposit,1381
28459,56737,17-05-2026,Deposit,42039
28460,51008,20-11-2025,Withdrawal,940973
28461,53003,04-09-2024,Deposit,15394
28462,55049,18-05-2024,Deposit,24973
28463,50663,11-05-2024,Deposit,9063
28464,54619,12-02-2025,Deposit,1542
28465,51490,13-06-2025,Deposit,934009
28466,55321,24-05-2025,Deposit,674619
28467,54041,17-06-2024,Withdrawal,957318
28468,51977,29-05-2025,Deposit,9191
28469,54925,14-12-2024,Withdrawal,33304
28470,52755,29-03-2026,Deposit,47807
28471,56836,27-06-2025,Withdrawal,793621
28472,51630,07-04-2026,Deposit,22082
28473,54251,15-03-2026,Withdrawal,27915
28474,53431,13-02-2024,Withdrawal,14773
28475,53466,10-10-2024,Withdrawal,725176
28476,50789,29-12-2025,Withdrawal,40435
28477,53705,14-03-2026,Deposit,215351
28478,54624,01-02-2024,Withdrawal,930833
28479,50389,16-05-2026,Deposit,46827
28480,51745,05-03-2024,Deposit,623708
28481,55067,01-03-2026,Deposit,47132
28482,52135,30-09-2025,Deposit,12847
28483,55133,08-05-2026,Withdrawal,134076
28484,52897,22-05-2025,Deposit,25715
28485,56683,08-06-2025,Withdrawal,885410
28486,53127,03-09-2024,Deposit,49856
28487,51225,15-04-2025,Withdrawal,960604
28488,53476,30-03-2026,Deposit,646071
28489,51350,10-02-2025,Withdrawal,823982
28490,53414,24-02-2026,Withdrawal,511216
28491,55534,12-02-2025,Deposit,33352
28492,50965,16-11-2023,Withdrawal,22120
28493,52289,18-01-2025,Deposit,383088
28494,51828,18-05-2026,Deposit,28938
28495,56455,16-09-2024,Withdrawal,15947
28496,57127,11-04-2024,Deposit,35139
28497,55889,20-10-2025,Withdrawal,537313
28498,55244,19-05-2026,Deposit,591729
28499,53007,02-07-2025,Withdrawal,134776
28500,51181,01-06-2025,Withdrawal,272990
28501,57313,08-12-2025,Deposit,12467
28502,55731,08-09-2023,Deposit,493694
28503,50882,22-11-2023,Withdrawal,10353
28504,53049,05-09-2025,Deposit,26629
28505,55002,19-06-2024,Withdrawal,921562
28506,56448,27-05-2025,Deposit,8879
28507,52707,24-05-2025,Deposit,750962
28508,51142,09-11-2025,Deposit,410177
28509,53164,11-11-2025,Withdrawal,948457
28510,54099,26-09-2025,Deposit,10152
28511,51464,04-11-2023,Deposit,15438
28512,55374,30-05-2025,Deposit,29774
28513,54774,08-08-2025,Deposit,92789
28514,53316,01-12-2023,Deposit,784425
28515,50035,22-05-2025,Withdrawal,27394
28516,53225,08-06-2024,Deposit,22549
28517,57480,23-08-2024,Deposit,13545
28518,54078,24-08-2025,Deposit,11372
28519,55570,04-07-2024,Deposit,328931
28520,50826,12-01-2024,Deposit,455061
28521,50850,19-01-2026,Deposit,1986
28522,50612,30-04-2026,Deposit,691
28523,53530,12-07-2025,Deposit,29349
28524,57377,02-02-2026,Deposit,8518
28525,50136,10-01-2025,Deposit,957137
28526,55915,21-04-2026,Deposit,3185
28527,56289,03-03-2026,Withdrawal,47153
28528,50124,28-05-2024,Withdrawal,22659
28529,53551,29-06-2024,Withdrawal,38787
28530,53223,21-02-2025,Withdrawal,18389
28531,54157,02-11-2025,Deposit,893644
28532,51392,10-07-2024,Deposit,466866
28533,55567,25-03-2025,Deposit,901912
28534,53808,08-03-2025,Deposit,662358
28535,51240,08-06-2024,Withdrawal,16755
28536,56144,08-12-2025,Withdrawal,7362
28537,51555,16-08-2023,Deposit,487238
28538,55933,14-01-2025,Withdrawal,49384
28539,56343,19-02-2024,Withdrawal,752377
28540,50585,19-06-2025,Deposit,611534
28541,55862,05-08-2025,Withdrawal,447188
28542,55270,15-11-2025,Withdrawal,20683
28543,57329,11-03-2024,Withdrawal,45736
28544,50508,01-12-2023,Withdrawal,753284
28545,51004,30-09-2024,Deposit,160318
28546,52347,12-12-2023,Withdrawal,344328
28547,53897,17-08-2023,Deposit,594550
28548,52866,06-12-2024,Withdrawal,326701
28549,56028,24-10-2023,Withdrawal,9759
28550,50041,17-03-2024,Deposit,618776
28551,57202,14-06-2026,Withdrawal,5063
28552,52864,08-12-2023,Withdrawal,386162
28553,54233,29-12-2025,Withdrawal,48542
28554,56326,03-12-2024,Deposit,175782
28555,53576,19-03-2025,Withdrawal,25581
28556,50977,21-05-2025,Deposit,12035
28557,51744,12-10-2023,Deposit,118814
28558,54629,14-08-2023,Deposit,13342
28559,55676,17-08-2023,Withdrawal,187774
28560,53284,18-01-2026,Deposit,8386
28561,56865,13-03-2024,Withdrawal,389776
28562,54852,02-03-2024,Withdrawal,46944
28563,50863,09-07-2024,Deposit,816146
28564,57489,04-07-2025,Withdrawal,38636
28565,53451,23-10-2024,Deposit,11633
28566,56896,21-04-2026,Withdrawal,45393
28567,52774,30-12-2023,Withdrawal,528116
28568,53594,14-08-2023,Withdrawal,104127
28569,50502,23-03-2026,Withdrawal,112802
28570,51117,24-01-2025,Deposit,715688
28571,50918,07-04-2024,Withdrawal,2413
28572,54684,08-08-2024,Deposit,24062
28573,55959,12-01-2024,Withdrawal,27741
28574,55683,03-05-2026,Withdrawal,766437
28575,55395,24-06-2023,Withdrawal,821583
28576,55934,23-09-2024,Deposit,787123
28577,54018,13-04-2024,Deposit,34978
28578,51440,09-01-2024,Deposit,2636
28579,55754,11-07-2023,Deposit,32814
28580,57369,27-10-2023,Withdrawal,16798
28581,54885,26-08-2023,Deposit,11851
28582,51534,19-08-2025,Deposit,105142
28583,53851,23-10-2025,Withdrawal,15712
28584,53266,17-12-2025,Withdrawal,708069
28585,54011,15-12-2025,Deposit,5533
28586,53069,29-03-2025,Withdrawal,7403
28587,54499,06-12-2024,Deposit,20959
28588,54494,23-01-2026,Withdrawal,8062
28589,51926,14-12-2024,Withdrawal,642063
28590,56324,26-12-2024,Withdrawal,15386
28591,56213,04-09-2024,Deposit,325072
28592,51215,16-07-2025,Withdrawal,41847
28593,54131,04-01-2025,Withdrawal,451393
28594,53614,21-11-2023,Withdrawal,325410
28595,56748,03-08-2025,Withdrawal,20801
28596,51452,18-12-2023,Withdrawal,22577
28597,55292,10-03-2026,Withdrawal,985954
28598,54815,26-11-2025,Deposit,5175
28599,52275,15-09-2024,Deposit,190585
28600,50564,13-08-2023,Deposit,25501
28601,56759,26-10-2025,Deposit,40828
28602,54510,06-06-2025,Withdrawal,29811
28603,54526,30-06-2023,Withdrawal,96949
28604,51708,01-07-2024,Withdrawal,32483
28605,54556,02-04-2025,Withdrawal,43148
28606,56655,19-12-2024,Deposit,19783
28607,52790,16-08-2023,Deposit,920132
28608,56685,17-12-2023,Withdrawal,148112
28609,56993,30-09-2023,Withdrawal,305729
28610,54557,25-09-2024,Deposit,35512
28611,50423,05-08-2025,Withdrawal,421137
28612,56146,29-03-2025,Deposit,601674
28613,55908,16-04-2025,Deposit,675827
28614,53330,10-09-2023,Deposit,856069
28615,57261,24-03-2024,Withdrawal,4147
28616,57303,21-11-2024,Deposit,695437
28617,56573,23-07-2023,Withdrawal,19713
28618,54035,09-02-2026,Deposit,8059
28619,50793,14-04-2024,Deposit,5355
28620,51108,22-06-2023,Withdrawal,11601
28621,55805,18-02-2024,Deposit,976548
28622,54922,18-12-2024,Withdrawal,12125
28623,51293,29-01-2025,Withdrawal,15843
28624,51301,12-06-2024,Withdrawal,41994
28625,50425,03-01-2025,Withdrawal,28002
28626,50569,10-08-2025,Withdrawal,13517
28627,53173,16-12-2025,Withdrawal,663425
28628,56033,11-04-2025,Deposit,35732
28629,56524,01-02-2026,Withdrawal,8870
28630,56393,19-08-2025,Deposit,7575
28631,54380,08-02-2025,Deposit,37470
28632,56363,21-01-2025,Withdrawal,825241
28633,51197,15-06-2026,Deposit,663215
28634,56955,06-06-2025,Deposit,68680
28635,56107,25-01-2025,Withdrawal,295279
28636,50139,27-07-2025,Withdrawal,821605
28637,51311,24-02-2026,Deposit,932892
28638,54365,30-05-2026,Withdrawal,421081
28639,50952,12-03-2024,Deposit,12566
28640,52838,24-09-2025,Withdrawal,38859
28641,54093,09-10-2024,Deposit,372283
28642,57291,03-11-2024,Withdrawal,912229
28643,52952,03-03-2024,Withdrawal,465957
28644,50645,04-09-2023,Withdrawal,441872
28645,51333,22-06-2023,Deposit,35358
28646,54399,02-04-2025,Withdrawal,9604
28647,52612,25-05-2024,Withdrawal,232013
28648,52264,22-10-2024,Withdrawal,902678
28649,54621,08-12-2023,Withdrawal,1563
28650,56057,23-04-2026,Withdrawal,42789
28651,56614,23-01-2026,Deposit,506272
28652,56532,14-12-2024,Withdrawal,31602
28653,57245,23-08-2025,Withdrawal,829093
28654,51922,11-08-2024,Withdrawal,41646
28655,52244,24-06-2024,Deposit,978168
28656,50577,11-01-2024,Withdrawal,3711
28657,55256,26-10-2024,Deposit,487647
28658,52771,05-06-2026,Withdrawal,12394
28659,53762,28-09-2024,Withdrawal,481323
28660,53953,19-01-2025,Withdrawal,664360
28661,56148,30-07-2025,Deposit,17149
28662,50693,11-08-2024,Withdrawal,281656
28663,55346,01-05-2026,Deposit,292890
28664,52600,18-12-2023,Deposit,1236
28665,54014,02-10-2024,Withdrawal,869808
28666,51731,12-05-2025,Deposit,41449
28667,56125,21-03-2026,Withdrawal,2719
28668,55811,13-05-2025,Deposit,14336
28669,50073,11-10-2023,Withdrawal,26516
28670,53945,24-05-2026,Withdrawal,98683
28671,56563,07-03-2026,Deposit,2567
28672,56906,12-08-2025,Withdrawal,3098
28673,52678,25-12-2024,Deposit,13356
28674,51882,08-02-2024,Withdrawal,680636
28675,51917,15-02-2025,Deposit,41663
28676,51679,08-03-2025,Deposit,361063
28677,53851,26-03-2025,Deposit,39471
28678,54845,10-03-2025,Deposit,56011
28679,50577,11-08-2023,Deposit,10952
28680,53583,03-08-2023,Deposit,35386
28681,52777,08-12-2025,Deposit,21873
28682,50126,27-10-2023,Withdrawal,157400
28683,54173,14-04-2026,Withdrawal,33513
28684,56248,30-11-2025,Deposit,43688
28685,56946,25-04-2025,Withdrawal,482618
28686,57156,25-11-2023,Deposit,17227
28687,50720,05-12-2023,Withdrawal,762953
28688,55113,15-04-2025,Deposit,16285
28689,55312,28-10-2025,Withdrawal,47184
28690,54567,03-02-2024,Withdrawal,549815
28691,53038,25-11-2025,Withdrawal,19553
28692,55453,01-01-2026,Deposit,320052
28693,53846,14-05-2025,Withdrawal,287464
28694,52492,06-09-2024,Withdrawal,264176
28695,53230,14-09-2025,Withdrawal,557103
28696,56313,27-09-2024,Deposit,34061
28697,50268,13-04-2024,Deposit,1128
28698,50907,27-04-2024,Withdrawal,877598
28699,56810,11-12-2024,Deposit,196078
28700,52268,14-11-2024,Deposit,974512
28701,55899,18-09-2025,Withdrawal,799834
28702,51315,11-05-2026,Withdrawal,40405
28703,55754,08-04-2024,Deposit,28129
28704,55405,17-10-2025,Withdrawal,45886
28705,56305,11-04-2026,Deposit,6990
28706,52181,02-09-2023,Deposit,20280
28707,52311,17-02-2025,Withdrawal,1976
28708,54319,15-06-2025,Withdrawal,323509
28709,56716,21-09-2025,Withdrawal,38217
28710,57149,13-08-2024,Withdrawal,393882
28711,53994,24-12-2023,Withdrawal,34828
28712,55295,06-07-2023,Deposit,744913
28713,55303,24-05-2026,Withdrawal,293734
28714,56058,26-01-2025,Withdrawal,694691
28715,52826,13-02-2024,Withdrawal,457257
28716,50605,05-01-2026,Withdrawal,39015
28717,50349,23-08-2024,Withdrawal,35686
28718,55074,16-02-2025,Deposit,20255
28719,55447,09-10-2023,Deposit,48292
28720,50708,21-04-2024,Deposit,76412
28721,55943,30-03-2024,Withdrawal,691
28722,53138,08-05-2025,Deposit,36580
28723,55291,13-09-2023,Withdrawal,956106
28724,52478,04-12-2023,Withdrawal,980377
28725,53971,14-06-2026,Withdrawal,22833
28726,55753,12-02-2026,Withdrawal,36632
28727,52999,02-07-2023,Withdrawal,278844
28728,50294,22-04-2026,Withdrawal,10885
28729,51427,03-02-2026,Deposit,752178
28730,57038,25-04-2026,Withdrawal,6101
28731,51962,26-03-2025,Deposit,19811
28732,55731,08-01-2026,Deposit,817681
28733,52175,17-03-2025,Deposit,279376
28734,52154,09-12-2024,Deposit,24631
28735,51644,05-10-2025,Deposit,348017
28736,55950,13-11-2024,Withdrawal,32744
28737,50163,20-09-2023,Deposit,40232
28738,50165,08-10-2024,Deposit,489777
28739,53373,30-07-2025,Deposit,3029
28740,53531,20-01-2026,Deposit,809580
28741,57421,06-01-2025,Deposit,24368
28742,50571,21-01-2024,Withdrawal,869931
28743,51576,30-10-2023,Withdrawal,13837
28744,56069,22-04-2024,Withdrawal,79254
28745,51576,25-06-2025,Deposit,49731
28746,56427,14-05-2025,Withdrawal,12660
28747,54056,14-05-2024,Deposit,37164
28748,50820,18-04-2026,Withdrawal,170064
28749,54102,19-10-2025,Deposit,170584
28750,53485,29-07-2025,Withdrawal,353183
28751,50564,26-04-2024,Withdrawal,26015
28752,55783,06-02-2025,Deposit,26451
28753,53049,08-09-2023,Withdrawal,15614
28754,54601,05-12-2023,Withdrawal,515431
28755,52911,27-08-2024,Deposit,118831
28756,52442,17-03-2026,Deposit,4620
28757,52332,18-05-2026,Deposit,32644
28758,55949,13-03-2024,Withdrawal,388925
28759,51071,23-11-2023,Withdrawal,219219
28760,51855,25-06-2023,Withdrawal,179953
28761,57495,13-10-2023,Withdrawal,3693
28762,55596,12-01-2024,Deposit,2817
28763,50945,26-10-2023,Deposit,487402
28764,54265,14-10-2025,Deposit,49103
28765,55781,24-03-2025,Withdrawal,12655
28766,56548,13-05-2024,Withdrawal,671621
28767,56315,01-11-2024,Deposit,494552
28768,51941,07-01-2025,Withdrawal,933076
28769,55763,10-08-2023,Withdrawal,20748
28770,50187,20-09-2023,Withdrawal,22528
28771,57286,01-08-2024,Deposit,755398
28772,57316,21-07-2025,Deposit,45188
28773,50724,17-08-2023,Deposit,730181
28774,54410,30-01-2025,Deposit,148565
28775,51304,18-03-2025,Deposit,22588
28776,54704,13-08-2024,Withdrawal,49659
28777,50377,11-12-2025,Withdrawal,826141
28778,56707,06-10-2024,Deposit,626856
28779,55361,09-05-2026,Withdrawal,11470
28780,50543,29-07-2025,Withdrawal,35859
28781,56170,21-09-2024,Withdrawal,959054
28782,55278,08-03-2025,Withdrawal,30709
28783,50645,29-05-2026,Withdrawal,41050
28784,54169,30-05-2025,Deposit,24895
28785,54819,12-05-2024,Withdrawal,28805
28786,50650,21-04-2025,Deposit,894173
28787,57184,08-06-2026,Withdrawal,509555
28788,52375,12-10-2025,Deposit,47210
28789,51260,28-06-2023,Deposit,836161
28790,56103,15-06-2024,Deposit,651687
28791,51674,03-12-2024,Withdrawal,629039
28792,52764,15-07-2023,Withdrawal,48571
28793,51650,15-08-2025,Withdrawal,27746
28794,51952,11-07-2025,Withdrawal,13198
28795,57016,14-04-2025,Withdrawal,257511
28796,54315,15-03-2026,Deposit,29715
28797,53786,19-08-2024,Withdrawal,380572
28798,55777,07-03-2024,Deposit,16966
28799,50320,27-06-2024,Deposit,665
28800,51141,16-01-2024,Withdrawal,20185
28801,52101,09-12-2025,Withdrawal,8769
28802,52484,07-03-2025,Deposit,577964
28803,51024,18-02-2026,Withdrawal,37383
28804,53856,21-03-2024,Withdrawal,405841
28805,51532,17-01-2025,Withdrawal,30959
28806,54897,27-11-2025,Withdrawal,242790
28807,50542,30-01-2026,Withdrawal,409131
28808,53505,01-06-2026,Deposit,46386
28809,55803,18-06-2023,Withdrawal,28908
28810,52632,22-05-2026,Deposit,830307
28811,56039,22-03-2024,Deposit,21051
28812,50405,16-06-2023,Withdrawal,688705
28813,53409,01-10-2024,Withdrawal,392651
28814,52431,07-10-2025,Withdrawal,35381
28815,51795,05-03-2026,Withdrawal,12980
28816,53730,24-06-2024,Withdrawal,12228
28817,51984,16-02-2024,Withdrawal,702687
28818,57467,04-12-2025,Withdrawal,41496
28819,55980,25-12-2024,Deposit,49385
28820,55006,14-12-2025,Deposit,16797
28821,51253,07-05-2024,Withdrawal,16484
28822,57130,20-10-2025,Deposit,330409
28823,50653,01-09-2025,Deposit,817075
28824,52249,15-12-2025,Deposit,43232
28825,53179,22-04-2026,Deposit,23786
28826,54010,01-01-2026,Deposit,4203
28827,56255,23-11-2023,Deposit,579663
28828,53076,20-10-2023,Withdrawal,14241
28829,54641,09-10-2023,Deposit,759450
28830,56333,25-02-2026,Deposit,772202
28831,55576,03-11-2024,Withdrawal,12579
28832,54237,30-06-2023,Withdrawal,564746
28833,52628,25-08-2025,Deposit,924939
28834,53119,29-12-2023,Withdrawal,5650
28835,51547,11-08-2024,Withdrawal,395717
28836,54646,22-04-2026,Withdrawal,401627
28837,57089,21-10-2023,Deposit,21843
28838,56289,06-09-2025,Withdrawal,3132
28839,55706,08-12-2024,Withdrawal,983723
28840,54347,01-03-2024,Withdrawal,34871
28841,55010,19-12-2025,Deposit,783489
28842,55836,31-03-2026,Deposit,183888
28843,51249,12-10-2023,Deposit,13902
28844,53432,16-04-2025,Withdrawal,215290
28845,53198,29-06-2023,Deposit,762482
28846,53002,09-10-2025,Withdrawal,883894
28847,55091,26-12-2025,Deposit,396458
28848,56338,02-04-2026,Withdrawal,28893
28849,52952,24-09-2025,Withdrawal,238788
28850,55795,16-07-2025,Deposit,25390
28851,55151,12-04-2026,Deposit,687769
28852,53851,17-04-2025,Withdrawal,29669
28853,50462,10-02-2026,Deposit,561955
28854,54813,19-10-2025,Deposit,962662
28855,53249,21-09-2025,Deposit,282669
28856,54519,25-12-2023,Withdrawal,17032
28857,57026,01-01-2025,Deposit,11218
28858,51626,13-05-2025,Deposit,7910
28859,51788,28-03-2026,Withdrawal,16002
28860,53351,25-06-2023,Deposit,40704
28861,51376,05-05-2025,Deposit,22174
28862,52890,22-10-2023,Withdrawal,41078
28863,55075,17-01-2026,Deposit,249203
28864,52187,15-02-2024,Withdrawal,9361
28865,51141,18-03-2025,Withdrawal,27923
28866,50962,17-05-2025,Withdrawal,20309
28867,53465,06-11-2023,Withdrawal,29287
28868,56541,08-08-2024,Withdrawal,39330
28869,54466,26-04-2024,Deposit,39036
28870,55153,05-12-2024,Deposit,33888
28871,53649,09-11-2023,Withdrawal,45265
28872,55431,10-07-2024,Deposit,907566
28873,50117,09-11-2023,Withdrawal,831608
28874,55508,27-01-2024,Deposit,9678
28875,54271,13-12-2023,Deposit,520203
28876,50529,17-07-2024,Deposit,36550
28877,54702,27-03-2025,Withdrawal,589678
28878,54576,01-08-2023,Withdrawal,672459
28879,55156,12-06-2026,Withdrawal,909021
28880,56410,01-03-2024,Withdrawal,2624
28881,55726,20-04-2024,Withdrawal,755165
28882,56910,29-12-2023,Deposit,28831
28883,56581,25-04-2026,Deposit,320104
28884,53366,26-10-2023,Deposit,37228
28885,56390,20-07-2024,Deposit,852035
28886,54108,26-05-2026,Withdrawal,2219
28887,51592,27-02-2026,Withdrawal,23946
28888,52230,09-04-2026,Withdrawal,129723
28889,51700,01-03-2025,Withdrawal,67286
28890,54259,12-07-2023,Withdrawal,35378
28891,56148,11-04-2026,Withdrawal,8562
28892,56704,31-08-2024,Deposit,718980
28893,56093,08-08-2023,Withdrawal,864892
28894,57075,11-04-2026,Deposit,28867
28895,55300,22-09-2023,Deposit,34514
28896,55491,05-05-2025,Deposit,960637
28897,57009,04-09-2024,Deposit,31539
28898,55626,12-08-2023,Withdrawal,147227
28899,50537,16-01-2025,Withdrawal,42233
28900,55130,30-08-2023,Deposit,544509
28901,57414,25-11-2024,Deposit,436674
28902,54124,24-12-2024,Deposit,453079
28903,55485,08-03-2025,Withdrawal,14410
28904,51652,23-10-2025,Withdrawal,457555
28905,53483,03-10-2023,Withdrawal,874682
28906,51821,02-09-2025,Deposit,227288
28907,55657,28-01-2026,Deposit,42438
28908,57137,02-03-2024,Withdrawal,21265
28909,53278,07-07-2025,Deposit,124748
28910,54017,06-09-2025,Withdrawal,802084
28911,56168,05-10-2024,Withdrawal,17755
28912,57497,16-11-2023,Deposit,30815
28913,53669,04-07-2024,Withdrawal,5368
28914,50423,17-06-2024,Deposit,462123
28915,57137,21-04-2025,Withdrawal,45638
28916,54988,19-12-2025,Withdrawal,988655
28917,53930,31-08-2025,Deposit,724968
28918,56398,08-06-2024,Deposit,442423
28919,56639,13-04-2026,Withdrawal,30245
28920,56836,20-01-2024,Deposit,131526
28921,56468,30-03-2026,Deposit,8339
28922,50225,28-04-2024,Deposit,4432
28923,54804,09-06-2026,Withdrawal,317605
28924,54766,21-03-2025,Withdrawal,39944
28925,51874,22-04-2026,Deposit,969136
28926,52499,26-09-2024,Withdrawal,457720
28927,54707,04-07-2024,Deposit,44023
28928,53365,06-06-2024,Withdrawal,17661
28929,55505,22-09-2024,Deposit,43153
28930,50654,26-01-2026,Deposit,49102
28931,56224,17-04-2026,Withdrawal,423173
28932,50463,30-11-2025,Deposit,29261
28933,53318,31-08-2024,Deposit,584408
28934,53683,04-08-2024,Deposit,311151
28935,55025,02-03-2026,Withdrawal,22206
28936,54563,26-07-2023,Withdrawal,341240
28937,55969,21-01-2026,Withdrawal,84305
28938,52805,16-01-2026,Deposit,24161
28939,51724,10-05-2025,Deposit,516165
28940,52828,21-06-2024,Withdrawal,215709
28941,56456,28-09-2023,Deposit,850276
28942,50243,12-12-2023,Deposit,11332
28943,53188,19-04-2024,Deposit,797094
28944,57208,15-12-2023,Withdrawal,77024
28945,54791,30-01-2025,Withdrawal,15578
28946,52698,17-09-2025,Withdrawal,49350
28947,50970,27-04-2025,Withdrawal,12420
28948,53482,17-03-2024,Withdrawal,8294
28949,51307,20-03-2025,Deposit,49657
28950,56661,11-04-2024,Deposit,6238
28951,55467,23-01-2026,Withdrawal,24858
28952,53060,13-01-2025,Deposit,38221
28953,53631,15-03-2026,Withdrawal,318724
28954,57493,22-03-2026,Deposit,3351
28955,52250,17-07-2025,Withdrawal,3301
28956,50677,11-12-2024,Withdrawal,28854
28957,51912,23-07-2024,Withdrawal,31068
28958,54029,23-12-2023,Deposit,25547
28959,53481,02-03-2026,Deposit,502534
28960,50148,31-01-2025,Withdrawal,319563
28961,52753,09-11-2025,Deposit,441696
28962,57386,18-02-2026,Withdrawal,48245
28963,52904,27-08-2023,Withdrawal,636403
28964,51710,11-05-2024,Withdrawal,658052
28965,51152,03-03-2024,Deposit,781873
28966,53791,25-06-2023,Deposit,279166
28967,53474,21-11-2025,Deposit,38718
28968,55950,17-10-2024,Deposit,4826
28969,51901,17-05-2024,Withdrawal,47143
28970,54645,06-03-2026,Deposit,105862
28971,56320,13-02-2024,Withdrawal,1792
28972,56051,10-09-2023,Withdrawal,137536
28973,51343,24-02-2026,Withdrawal,41074
28974,50105,08-01-2024,Withdrawal,482664
28975,54064,27-06-2024,Deposit,159296
28976,50400,14-09-2023,Withdrawal,789547
28977,51932,03-11-2023,Withdrawal,43776
28978,56614,25-07-2023,Withdrawal,538648
28979,55911,23-12-2023,Withdrawal,47969
28980,55951,04-08-2025,Deposit,29077
28981,51128,04-10-2025,Withdrawal,20458
28982,57212,31-01-2024,Withdrawal,16888
28983,54720,16-10-2024,Withdrawal,17235
28984,52126,26-11-2025,Deposit,21889
28985,55341,29-06-2023,Withdrawal,30976
28986,53262,09-11-2023,Withdrawal,392571
28987,56482,07-03-2026,Deposit,47237
28988,52992,17-08-2023,Withdrawal,109200
28989,55721,11-04-2026,Deposit,48932
28990,50783,25-02-2026,Withdrawal,44085
28991,54656,17-06-2024,Withdrawal,4411
28992,51708,13-03-2026,Withdrawal,9739
28993,52400,24-06-2024,Withdrawal,38926
28994,52375,16-02-2026,Withdrawal,44915
28995,57068,23-11-2025,Deposit,1232
28996,51336,03-11-2024,Withdrawal,710869
28997,52578,26-05-2026,Withdrawal,15131
28998,54731,11-11-2024,Withdrawal,25931
28999,56786,26-09-2023,Withdrawal,601979
29000,55451,28-02-2026,Withdrawal,392922
29001,53799,14-05-2024,Deposit,30651
29002,56913,03-06-2024,Withdrawal,419745
29003,56961,24-02-2026,Deposit,49787
29004,51592,23-06-2025,Withdrawal,37716
29005,51930,17-05-2025,Deposit,2668
29006,52516,15-06-2024,Withdrawal,757930
29007,52892,16-12-2025,Withdrawal,680932
29008,51890,26-05-2024,Withdrawal,918501
29009,54439,10-11-2024,Deposit,779310
29010,57012,09-08-2024,Deposit,792181
29011,56614,21-07-2024,Withdrawal,832461
29012,51847,07-02-2026,Withdrawal,5081
29013,57076,21-03-2025,Withdrawal,7827
29014,55620,11-08-2025,Withdrawal,707906
29015,52794,10-05-2026,Withdrawal,247505
